observed_fraction,null_mean,null_sd,enrichment_delta,empirical_p_greater,empirical_p_less,n_permutations,radius,n_spots,n_source_high,n_target_high,n_overlap_high,overlap_fraction_of_source,target_to_source_fraction,sample,sample_name,stage,top_n,quantile,radius_multiplier
0.1411764705882353,0.2989313725490196,0.015808712107799928,-0.1577549019607843,1.0,0.004975124378109453,200,150.0018749882814,1700,510,510,72,0.1411764705882353,0.1411764705882353,GSM5702476,GSM5702476_TD5,AIS,10,0.7,0.75
0.3568627450980392,0.640421568627451,0.02237424286608709,-0.2835588235294118,1.0,0.004975124378109453,200,200.0024999843752,1700,510,510,72,0.1411764705882353,0.34705882352941175,GSM5702476,GSM5702476_TD5,AIS,10,0.7,1.0
0.6039215686274509,0.8944705882352944,0.016054838509404555,-0.2905490196078434,1.0,0.004975124378109453,200,250.00312498046898,1700,510,510,72,0.1411764705882353,0.4823529411764706,GSM5702476,GSM5702476_TD5,AIS,10,0.7,1.25
0.08941176470588236,0.24883529411764704,0.017734531459633985,-0.1594235294117647,1.0,0.004975124378109453,200,150.0018749882814,1700,425,425,38,0.08941176470588236,0.08941176470588236,GSM5702476,GSM5702476_TD5,AIS,10,0.75,0.75
0.25176470588235295,0.5654470588235294,0.024923052104326805,-0.31368235294117647,1.0,0.004975124378109453,200,200.0024999843752,1700,425,425,38,0.08941176470588236,0.2564705882352941,GSM5702476,GSM5702476_TD5,AIS,10,0.75,1.0
0.43058823529411766,0.8435176470588235,0.023437001506003828,-0.4129294117647058,1.0,0.004975124378109453,200,250.00312498046898,1700,425,425,38,0.08941176470588236,0.3835294117647059,GSM5702476,GSM5702476_TD5,AIS,10,0.75,1.25
0.052941176470588235,0.20025,0.02049571182457224,-0.14730882352941177,1.0,0.004975124378109453,200,150.0018749882814,1700,340,340,18,0.052941176470588235,0.052941176470588235,GSM5702476,GSM5702476_TD5,AIS,10,0.8,0.75
0.16176470588235295,0.47769117647058823,0.030951813696248404,-0.3159264705882353,1.0,0.004975124378109453,200,200.0024999843752,1700,340,340,18,0.052941176470588235,0.18823529411764706,GSM5702476,GSM5702476_TD5,AIS,10,0.8,1.0
0.27058823529411763,0.7684705882352941,0.02907606229204255,-0.4978823529411765,1.0,0.004975124378109453,200,250.00312498046898,1700,340,340,18,0.052941176470588235,0.2911764705882353,GSM5702476,GSM5702476_TD5,AIS,10,0.8,1.25
0.11764705882352941,0.3001470588235293,0.017439399053861153,-0.1824999999999999,1.0,0.004975124378109453,200,150.0018749882814,1700,510,510,60,0.11764705882352941,0.11764705882352941,GSM5702476,GSM5702476_TD5,AIS,20,0.7,0.75
0.3176470588235294,0.6386862745098039,0.023117481626639843,-0.32103921568627447,1.0,0.004975124378109453,200,200.0024999843752,1700,510,510,60,0.11764705882352941,0.3176470588235294,GSM5702476,GSM5702476_TD5,AIS,20,0.7,1.0
0.49411764705882355,0.8993529411764709,0.017918247774024974,-0.40523529411764736,1.0,0.004975124378109453,200,250.00312498046898,1700,510,510,60,0.11764705882352941,0.4568627450980392,GSM5702476,GSM5702476_TD5,AIS,20,0.7,1.25
0.06588235294117648,0.24938823529411763,0.018823514631977643,-0.18350588235294116,1.0,0.004975124378109453,200,150.0018749882814,1700,425,425,28,0.06588235294117648,0.06588235294117648,GSM5702476,GSM5702476_TD5,AIS,20,0.75,0.75
0.20941176470588235,0.5633058823529411,0.02337650285529461,-0.35389411764705875,1.0,0.004975124378109453,200,200.0024999843752,1700,425,425,28,0.06588235294117648,0.2376470588235294,GSM5702476,GSM5702476_TD5,AIS,20,0.75,1.0
0.32,0.8439647058823531,0.022410992342324586,-0.5239647058823531,1.0,0.004975124378109453,200,250.00312498046898,1700,425,425,28,0.06588235294117648,0.36,GSM5702476,GSM5702476_TD5,AIS,20,0.75,1.25
0.029411764705882353,0.19982352941176473,0.021016904660567003,-0.17041176470588237,1.0,0.004975124378109453,200,150.0018749882814,1700,340,340,10,0.029411764705882353,0.029411764705882353,GSM5702476,GSM5702476_TD5,AIS,20,0.8,0.75
0.13529411764705881,0.4753529411764707,0.027199636179698724,-0.34005882352941186,1.0,0.004975124378109453,200,200.0024999843752,1700,340,340,10,0.029411764705882353,0.15294117647058825,GSM5702476,GSM5702476_TD5,AIS,20,0.8,1.0
0.2088235294117647,0.7671617647058824,0.02720797341190262,-0.5583382352941176,1.0,0.004975124378109453,200,250.00312498046898,1700,340,340,10,0.029411764705882353,0.2676470588235294,GSM5702476,GSM5702476_TD5,AIS,20,0.8,1.25
0.19607843137254902,0.29948039215686273,0.016674318518436825,-0.10340196078431371,1.0,0.004975124378109453,200,150.0018749882814,1700,510,510,100,0.19607843137254902,0.19607843137254902,GSM5702476,GSM5702476_TD5,AIS,30,0.7,0.75
0.40980392156862744,0.6413039215686274,0.023563936227453026,-0.23149999999999993,1.0,0.004975124378109453,200,200.0024999843752,1700,510,510,100,0.19607843137254902,0.39019607843137255,GSM5702476,GSM5702476_TD5,AIS,30,0.7,1.0
0.6392156862745098,0.8980294117647061,0.016862146448985836,-0.2588137254901963,1.0,0.004975124378109453,200,250.00312498046898,1700,510,510,100,0.19607843137254902,0.5333333333333333,GSM5702476,GSM5702476_TD5,AIS,30,0.7,1.25
0.12,0.2498,0.0172643937919875,-0.1298,1.0,0.004975124378109453,200,150.0018749882814,1700,425,425,51,0.12,0.12,GSM5702476,GSM5702476_TD5,AIS,30,0.75,0.75
0.2776470588235294,0.5624823529411764,0.024562819320894456,-0.284835294117647,1.0,0.004975124378109453,200,200.0024999843752,1700,425,425,51,0.12,0.28,GSM5702476,GSM5702476_TD5,AIS,30,0.75,1.0
0.46352941176470586,0.8458470588235295,0.022341864486441227,-0.38231764705882365,1.0,0.004975124378109453,200,250.00312498046898,1700,425,425,51,0.12,0.43529411764705883,GSM5702476,GSM5702476_TD5,AIS,30,0.75,1.25
0.07352941176470588,0.2021470588235294,0.018584589569030648,-0.1286176470588235,1.0,0.004975124378109453,200,150.0018749882814,1700,340,340,25,0.07352941176470588,0.07352941176470588,GSM5702476,GSM5702476_TD5,AIS,30,0.8,0.75
0.19411764705882353,0.4786911764705883,0.028046183969586025,-0.2845735294117647,1.0,0.004975124378109453,200,200.0024999843752,1700,340,340,25,0.07352941176470588,0.19705882352941176,GSM5702476,GSM5702476_TD5,AIS,30,0.8,1.0
0.31470588235294117,0.7632794117647059,0.029272471664162667,-0.44857352941176476,1.0,0.004975124378109453,200,250.00312498046898,1700,340,340,25,0.07352941176470588,0.3411764705882353,GSM5702476,GSM5702476_TD5,AIS,30,0.8,1.25
0.30434782608695654,0.30092071611253196,0.011445655069725242,0.0034271099744245803,0.4129353233830846,0.6119402985074627,200,150.0,3911,1173,1173,357,0.30434782608695654,0.30434782608695654,GSM5702477,GSM5702477_TD6,MIA,10,0.7,0.75
0.6027280477408354,0.6541005967604434,0.013648868223491886,-0.05137254901960797,1.0,0.004975124378109453,200,200.0,3911,1173,1173,357,0.30434782608695654,0.5899403239556692,GSM5702477,GSM5702477_TD6,MIA,10,0.7,1.0
0.8439897698209718,0.90730179028133,0.01023177736874553,-0.06331202046035811,1.0,0.004975124378109453,200,250.0,3911,1173,1173,357,0.30434782608695654,0.8073316283034954,GSM5702477,GSM5702477_TD6,MIA,10,0.7,1.25
0.2658486707566462,0.2519887525562372,0.011729981845811576,0.013859918200408994,0.11940298507462686,0.9154228855721394,200,150.0,3911,978,978,260,0.2658486707566462,0.2658486707566462,GSM5702477,GSM5702477_TD6,MIA,10,0.75,0.75
0.5378323108384458,0.5775613496932516,0.016806744741501633,-0.03972903885480572,0.9900497512437811,0.014925373134328358,200,200.0,3911,978,978,260,0.2658486707566462,0.5306748466257669,GSM5702477,GSM5702477_TD6,MIA,10,0.75,1.0
0.7862985685071575,0.8544171779141103,0.013768500615581901,-0.0681186094069528,1.0,0.004975124378109453,200,250.0,3911,978,978,260,0.2658486707566462,0.7464212678936605,GSM5702477,GSM5702477_TD6,MIA,10,0.75,1.25
0.20588235294117646,0.20016624040920716,0.011519948878336609,0.005716112531969297,0.3283582089552239,0.7164179104477612,200,150.0,3911,782,782,161,0.20588235294117646,0.20588235294117646,GSM5702477,GSM5702477_TD6,MIA,10,0.8,0.75
0.4219948849104859,0.4887404092071611,0.02043532052710378,-0.06674552429667518,1.0,0.004975124378109453,200,200.0,3911,782,782,161,0.20588235294117646,0.41048593350383633,GSM5702477,GSM5702477_TD6,MIA,10,0.8,1.0
0.6636828644501279,0.7743478260869565,0.018277943201762077,-0.1106649616368286,1.0,0.004975124378109453,200,250.0,3911,782,782,161,0.20588235294117646,0.6253196930946292,GSM5702477,GSM5702477_TD6,MIA,10,0.8,1.25
0.2855924978687127,0.30162830349531117,0.011368632954174441,-0.016035805626598454,0.9203980099502488,0.1044776119402985,200,150.0,3911,1173,1173,335,0.2855924978687127,0.2855924978687127,GSM5702477,GSM5702477_TD6,MIA,20,0.7,0.75
0.587382779198636,0.6578644501278772,0.012937765109002342,-0.07048167092924118,1.0,0.004975124378109453,200,200.0,3911,1173,1173,335,0.2855924978687127,0.5609548167092924,GSM5702477,GSM5702477_TD6,MIA,20,0.7,1.0
0.8482523444160273,0.9089812446717818,0.01105876920061825,-0.0607289002557545,1.0,0.004975124378109453,200,250.0,3911,1173,1173,335,0.2855924978687127,0.7681159420289855,GSM5702477,GSM5702477_TD6,MIA,20,0.7,1.25
0.2280163599182004,0.24939672801635993,0.011541469401941746,-0.02138036809815952,0.9701492537313433,0.03482587064676617,200,150.0,3911,978,978,223,0.2280163599182004,0.2280163599182004,GSM5702477,GSM5702477_TD6,MIA,20,0.75,0.75
0.5030674846625767,0.5795143149284254,0.017356847783435363,-0.07644683026584875,1.0,0.004975124378109453,200,200.0,3911,978,978,223,0.2280163599182004,0.48057259713701433,GSM5702477,GSM5702477_TD6,MIA,20,0.75,1.0
0.7740286298568507,0.8568660531697341,0.015231201573510175,-0.08283742331288335,1.0,0.004975124378109453,200,250.0,3911,978,978,223,0.2280163599182004,0.6901840490797546,GSM5702477,GSM5702477_TD6,MIA,20,0.75,1.25
0.1585677749360614,0.19899616368286444,0.012421120854440753,-0.040428388746803046,1.0,0.004975124378109453,200,150.0,3911,782,782,124,0.1585677749360614,0.1585677749360614,GSM5702477,GSM5702477_TD6,MIA,20,0.8,0.75
0.3989769820971867,0.4904092071611253,0.01791474330916269,-0.09143222506393861,1.0,0.004975124378109453,200,200.0,3911,782,782,124,0.1585677749360614,0.38235294117647056,GSM5702477,GSM5702477_TD6,MIA,20,0.8,1.0
0.6355498721227621,0.7750319693094628,0.019406224227643997,-0.13948209718670068,1.0,0.004975124378109453,200,250.0,3911,782,782,124,0.1585677749360614,0.5831202046035806,GSM5702477,GSM5702477_TD6,MIA,20,0.8,1.25
0.3742540494458653,0.3009761295822677,0.010839393841246343,0.07327791986359761,0.004975124378109453,1.0,200,150.0,3911,1173,1173,439,0.3742540494458653,0.3742540494458653,GSM5702477,GSM5702477_TD6,MIA,30,0.7,0.75
0.7016197783461211,0.6564279624893437,0.014431511786269656,0.04519181585677745,0.004975124378109453,1.0,200,200.0,3911,1173,1173,439,0.3742540494458653,0.6410912190963342,GSM5702477,GSM5702477_TD6,MIA,30,0.7,1.0
0.9121909633418585,0.9067604433077578,0.010385125095306083,0.0054305200341006055,0.29850746268656714,0.7114427860696517,200,250.0,3911,1173,1173,439,0.3742540494458653,0.8124467178175618,GSM5702477,GSM5702477_TD6,MIA,30,0.7,1.25
0.32515337423312884,0.24961656441717792,0.012012442631895742,0.07553680981595093,0.004975124378109453,1.0,200,150.0,3911,978,978,318,0.32515337423312884,0.32515337423312884,GSM5702477,GSM5702477_TD6,MIA,30,0.75,0.75
0.6186094069529653,0.5793302658486708,0.017065115047882877,0.039279141104294535,0.01990049751243781,0.9900497512437811,200,200.0,3911,978,978,318,0.32515337423312884,0.5521472392638037,GSM5702477,GSM5702477_TD6,MIA,30,0.75,1.0
0.8629856850715747,0.8522597137014316,0.012869306036071993,0.010725971370143084,0.20398009950248755,0.8159203980099502,200,250.0,3911,978,978,318,0.32515337423312884,0.7423312883435583,GSM5702477,GSM5702477_TD6,MIA,30,0.75,1.25
0.2608695652173913,0.20113810741687982,0.01335636929538503,0.05973145780051148,0.004975124378109453,1.0,200,150.0,3911,782,782,204,0.2608695652173913,0.2608695652173913,GSM5702477,GSM5702477_TD6,MIA,30,0.8,0.75
0.5242966751918159,0.48923273657289,0.018581372171240874,0.03506393861892587,0.029850746268656716,0.9850746268656716,200,200.0,3911,782,782,204,0.2608695652173913,0.4731457800511509,GSM5702477,GSM5702477_TD6,MIA,30,0.8,1.0
0.7966751918158568,0.7749872122762147,0.01929279282509118,0.021687979539642077,0.13432835820895522,0.8855721393034826,200,250.0,3911,782,782,204,0.2608695652173913,0.6572890025575447,GSM5702477,GSM5702477_TD6,MIA,30,0.8,1.25
0.32765151515151514,0.2997916666666667,0.015151027382890281,0.02785984848484846,0.04975124378109453,0.9751243781094527,200,150.0018749882814,1760,528,528,173,0.32765151515151514,0.32765151515151514,GSM5702478,GSM5702478_TD8,AIS,10,0.7,0.75
0.6590909090909091,0.643532196969697,0.021138572536994145,0.01555871212121207,0.2537313432835821,0.7810945273631841,200,200.0024999843752,1760,528,528,173,0.32765151515151514,0.5473484848484849,GSM5702478,GSM5702478_TD8,AIS,10,0.7,1.0
0.8958333333333334,0.9112026515151516,0.015405376601278662,-0.015369318181818192,0.8805970149253731,0.15920398009950248,200,250.00312498046898,1760,528,528,173,0.32765151515151514,0.7102272727272727,GSM5702478,GSM5702478_TD8,AIS,10,0.7,1.25
0.25681818181818183,0.250625,0.018518380925968504,0.006193181818181848,0.3880597014925373,0.6616915422885572,200,150.0018749882814,1760,440,440,113,0.25681818181818183,0.25681818181818183,GSM5702478,GSM5702478_TD8,AIS,10,0.75,0.75
0.5931818181818181,0.5668522727272728,0.02486964801971026,0.026329545454545356,0.1691542288557214,0.8557213930348259,200,200.0024999843752,1760,440,440,113,0.25681818181818183,0.47954545454545455,GSM5702478,GSM5702478_TD8,AIS,10,0.75,1.0
0.8363636363636363,0.8580681818181819,0.021137585497429858,-0.021704545454545587,0.8905472636815921,0.13930348258706468,200,250.00312498046898,1760,440,440,113,0.25681818181818183,0.6477272727272727,GSM5702478,GSM5702478_TD8,AIS,10,0.75,1.25
0.19602272727272727,0.19941761363636362,0.019507912440120248,-0.003394886363636357,0.5422885572139303,0.4975124378109453,200,150.0018749882814,1760,352,352,69,0.19602272727272727,0.19602272727272727,GSM5702478,GSM5702478_TD8,AIS,10,0.8,0.75
0.4914772727272727,0.4775142045454545,0.027815838455842307,0.013963068181818195,0.2885572139303483,0.7313432835820896,200,200.0024999843752,1760,352,352,69,0.19602272727272727,0.40625,GSM5702478,GSM5702478_TD8,AIS,10,0.8,1.0
0.7443181818181818,0.7804971590909091,0.02880812368136106,-0.03617897727272734,0.8955223880597015,0.12935323383084577,200,250.00312498046898,1760,352,352,69,0.19602272727272727,0.5767045454545454,GSM5702478,GSM5702478_TD8,AIS,10,0.8,1.25
0.25946969696969696,0.2990814393939394,0.01711539790570074,-0.039611742424242424,0.9850746268656716,0.01990049751243781,200,150.0018749882814,1760,528,528,137,0.25946969696969696,0.25946969696969696,GSM5702478,GSM5702478_TD8,AIS,20,0.7,0.75
0.6041666666666666,0.6418276515151515,0.02204542372055467,-0.0376609848484849,0.9402985074626866,0.06965174129353234,200,200.0024999843752,1760,528,528,137,0.25946969696969696,0.49242424242424243,GSM5702478,GSM5702478_TD8,AIS,20,0.7,1.0
0.8674242424242424,0.9073863636363636,0.015723646719423334,-0.03996212121212117,0.9900497512437811,0.014925373134328358,200,250.00312498046898,1760,528,528,137,0.25946969696969696,0.6477272727272727,GSM5702478,GSM5702478_TD8,AIS,20,0.7,1.25
0.2,0.2516818181818182,0.016986520625736214,-0.05168181818181816,1.0,0.004975124378109453,200,150.0018749882814,1760,440,440,88,0.2,0.2,GSM5702478,GSM5702478_TD8,AIS,20,0.75,0.75
0.4818181818181818,0.5667159090909091,0.024301250280378255,-0.08489772727272726,1.0,0.004975124378109453,200,200.0024999843752,1760,440,440,88,0.2,0.4,GSM5702478,GSM5702478_TD8,AIS,20,0.75,1.0
0.7795454545454545,0.8578068181818181,0.02167454228478928,-0.0782613636363636,1.0,0.004975124378109453,200,250.00312498046898,1760,440,440,88,0.2,0.5795454545454546,GSM5702478,GSM5702478_TD8,AIS,20,0.75,1.25
0.13636363636363635,0.19765625,0.02033394998206971,-0.06129261363636365,1.0,0.004975124378109453,200,150.0018749882814,1760,352,352,48,0.13636363636363635,0.13636363636363635,GSM5702478,GSM5702478_TD8,AIS,20,0.8,0.75
0.35795454545454547,0.48048295454545453,0.028530618890662555,-0.12252840909090906,1.0,0.004975124378109453,200,200.0024999843752,1760,352,352,48,0.13636363636363635,0.29829545454545453,GSM5702478,GSM5702478_TD8,AIS,20,0.8,1.0
0.6363636363636364,0.7788636363636365,0.029603763578567137,-0.14250000000000018,1.0,0.004975124378109453,200,250.00312498046898,1760,352,352,48,0.13636363636363635,0.45454545454545453,GSM5702478,GSM5702478_TD8,AIS,20,0.8,1.25
0.3446969696969697,0.30034090909090905,0.015615931434923994,0.04435606060606068,0.004975124378109453,1.0,200,150.0018749882814,1760,528,528,182,0.3446969696969697,0.3446969696969697,GSM5702478,GSM5702478_TD8,AIS,30,0.7,0.75
0.6666666666666666,0.643939393939394,0.020977755020117558,0.022727272727272596,0.16417910447761194,0.8507462686567164,200,200.0024999843752,1760,528,528,182,0.3446969696969697,0.5492424242424242,GSM5702478,GSM5702478_TD8,AIS,30,0.7,1.0
0.884469696969697,0.9092234848484847,0.015574495521740724,-0.02475378787878768,0.9552238805970149,0.05970149253731343,200,250.00312498046898,1760,528,528,182,0.3446969696969697,0.7045454545454546,GSM5702478,GSM5702478_TD8,AIS,30,0.7,1.25
0.29318181818181815,0.2505568181818182,0.018643489790658854,0.04262499999999997,0.009950248756218905,0.9950248756218906,200,150.0018749882814,1760,440,440,129,0.29318181818181815,0.29318181818181815,GSM5702478,GSM5702478_TD8,AIS,30,0.75,0.75
0.5659090909090909,0.5690227272727273,0.024880116646177973,-0.003113636363636374,0.5323383084577115,0.4925373134328358,200,200.0024999843752,1760,440,440,129,0.29318181818181815,0.4659090909090909,GSM5702478,GSM5702478_TD8,AIS,30,0.75,1.0
0.8204545454545454,0.8557613636363637,0.023683490351488264,-0.035306818181818245,0.9303482587064676,0.07960199004975124,200,250.00312498046898,1760,440,440,129,0.29318181818181815,0.6272727272727273,GSM5702478,GSM5702478_TD8,AIS,30,0.75,1.25
0.21875,0.19967329545454546,0.020155534707122454,0.019076704545454543,0.21393034825870647,0.8407960199004975,200,150.0018749882814,1760,352,352,77,0.21875,0.21875,GSM5702478,GSM5702478_TD8,AIS,30,0.8,0.75
0.4630681818181818,0.4796875,0.02676814944776272,-0.016619318181818166,0.7512437810945274,0.27860696517412936,200,200.0024999843752,1760,352,352,77,0.21875,0.38636363636363635,GSM5702478,GSM5702478_TD8,AIS,30,0.8,1.0
0.7215909090909091,0.77546875,0.030539651547668262,-0.05387784090909098,0.9601990049751243,0.04975124378109453,200,250.00312498046898,1760,352,352,77,0.21875,0.5284090909090909,GSM5702478,GSM5702478_TD8,AIS,30,0.8,1.25
